B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.696852022790209,11.349937931693033,93.75137664321863,0.9700574951827391,1.0334484682529974,9.6751162815955,3.0,11.0,95.0,3.0,12.0,100.0
