B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.396123118057103,10.309131998599485,69.54791991596906,1.7436929143326436,1.5697405832741125,9.151234967550833,2.0,10.0,73.0,2.0,10.0,74.0
