B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.0620364770665565,9.442658433332273,67.21462902250374,1.02670124561136,0.910967697367509,8.638607143212008,2.0,9.0,70.0,2.0,10.0,70.0
