B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
2.740681796479613,10.550338988445747,83.99379316930325,1.01563933339351,0.9897398090101781,9.022754723657593,3.0,11.0,85.0,3.0,11.0,83.0
