contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
91.24629404000403,91.63100314752771,2.3027972382983055,2.292542390090365,0.7980381441592634,0.8005670853166923,0.31307488494380714,0.3137304465760194,0.882024133416603,0.8815159769644816
