contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
93.2121789014113,92.45035028936945,2.368184587267741,2.391714894913189,0.7774326594967508,0.7660846260628735,0.32844243825121133,0.32605142140795185,0.8880534962792453,0.8889946153796707
