contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
90.57074322266216,90.62006295055333,2.2769570514773076,2.276576302162656,0.7983836607660458,0.7974881837369446,0.310350439434977,0.3103151150570225,0.8783916646222802,0.8783123916591246
