contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
89.88115544725352,89.970174637019,2.360391917961215,2.3752919078078985,0.7656016042043208,0.7607647648302379,0.3192853986573768,0.3171366910326768,0.8924514369610136,0.8923686677838096
