B,G,R
0,17,155
0,18,155
0,17,155
0,17,155
0,18,155
0,18,155
0,18,155
0,18,155
0,18,155
0,17,155
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,153
0,17,153
1,16,153
1,16,152
1,16,152
1,16,152
0,16,152
0,16,152
0,16,152
1,18,159
1,18,158
0,18,156
0,18,155
0,18,155
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,16,154
0,16,153
0,16,154
0,16,154
0,16,154
0,17,154
0,17,154
0,17,154
0,17,152
0,17,152
0,16,152
0,17,152
0,17,152
0,16,152
1,16,152
1,16,150
1,16,150
1,16,149
0,16,149
0,16,148
0,16,148
0,16,149
0,16,152
0,16,152
0,16,154
0,17,156
1,18,160
2,19,160
1,18,160
1,18,159
1,18,159
1,18,159
0,18,157
0,18,155
0,18,155
0,18,155
0,18,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
1,16,154
0,16,153
0,16,154
0,16,154
0,16,154
0,17,154
0,17,154
0,16,152
0,16,152
0,16,152
0,16,152
0,16,152
0,16,152
1,16,150
2,16,150
1,16,149
1,16,147
1,16,145
0,15,145
0,15,144
0,15,146
0,16,147
0,16,149
0,16,152
0,16,153
0,16,154
0,17,156
0,17,158
0,18,158
0,18,158
0,19,158
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
2,19,160
2,19,160
1,18,159
1,18,159
1,18,159
0,18,157
0,18,155
0,18,155
0,18,155
0,18,155
0,18,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,154
1,17,154
1,17,154
1,16,153
1,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,16,152
0,16,152
0,16,152
0,16,152
0,17,150
1,17,150
2,17,149
2,16,148
1,16,147
1,15,144
1,15,141
0,15,141
0,15,142
0,15,142
0,15,146
0,16,147
0,16,150
0,16,152
0,16,153
0,16,156
0,17,157
0,18,158
0,18,158
0,19,158
0,19,158
1,18,158
1,18,158
1,18,158
0,17,158
0,18,159
0,18,159
0,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,159
1,18,158
1,18,157
1,18,156
0,18,156
0,18,155
0,18,155
0,18,155
0,18,155
1,17,154
1,17,154
1,17,154
1,17,154
1,17,154
1,17,154
1,17,154
1,17,154
0,17,154
0,17,154
0,17,154
0,17,154
0,17,153
0,17,152
0,17,152
1,17,150
2,17,150
2,17,149
2,17,147
1,15,144
0,15,141
0,14,140
0,14,139
0,14,140
0,15,142
0,15,142
0,15,147
