B,G,R
0,24,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,24,185
0,24,185
1,24,185
1,24,186
1,24,186
1,24,186
1,24,186
1,24,186
1,24,185
0,24,185
0,24,185
0,24,185
0,24,185
1,24,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,184
1,25,185
1,25,185
1,25,185
1,25,185
1,24,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
1,24,186
1,24,186
1,24,186
1,24,186
1,24,186
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,24,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,24,185
1,24,185
1,24,185
1,24,185
1,24,186
1,24,186
1,24,186
1,24,186
1,24,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
1,24,186
1,24,186
1,24,186
0,23,185
0,23,185
0,23,185
0,23,185
0,24,185
0,24,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,24,185
1,24,185
1,24,185
1,25,185
1,25,185
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
1,24,185
1,24,185
1,24,186
1,24,186
1,24,186
1,24,186
1,24,186
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
1,24,185
1,24,185
0,24,185
0,24,185
0,23,185
0,23,185
0,23,185
0,24,185
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
1,24,185
1,24,185
1,24,185
1,24,185
1,24,185
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
2,24,184
0,24,184
0,24,184
0,24,184
1,24,185
1,24,185
1,24,186
1,24,186
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,24,185
0,24,185
0,24,185
0,24,185
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
1,25,185
1,25,185
1,25,185
1,25,185
1,24,185
1,24,186
1,24,186
1,24,185
1,24,185
1,25,185
1,25,185
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,25,184
1,25,184
1,26,184
2,24,184
2,24,184
2,24,184
2,24,184
0,24,184
0,24,184
0,24,184
1,24,185
1,24,185
1,24,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,24,185
0,24,185
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
1,24,184
1,25,185
1,25,185
1,25,185
1,25,185
1,24,186
1,24,186
1,24,186
1,24,186
1,24,185
1,25,185
1,25,185
1,25,185
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
1,25,185
1,25,184
1,25,184
1,25,184
1,26,184
1,26,184
1,26,184
1,26,184
2,24,184
2,24,184
2,24,184
2,24,184
2,24,184
2,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,185
0,24,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,23,185
0,24,185
0,24,185
1,24,184
1,24,184
1,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
0,24,184
1,24,184
1,25,184
1,25,185
1,25,185
1,25,185
1,25,185
1,24,186
1,24,186
1,24,186
1,24,186
1,24,185
1,25,185
1,25,185
1,25,185
1,25,185
1,25,185
0,24,184
0,24,184
1,25,185
1,25,185
1,25,185
1,25,184
1,25,184
1,26,184
1,26,184
1,26,184
1,26,184
1,26,184
1,26,184
3,25,185
3,25,185
3,25,185
2,24,185
2,24,184
2,24,184
2,24,184
2,24,184
1,24,184
1,24,184
1,24,184
0,24,184
1,24,185
1,24,185
0,24,185
0,24,185
0,23,185
0,23,185
0,23,185
