contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
7.817824144583208,7.697075845263473,0.916818966392527,0.909178596811859,0.8057853927295937,0.806181161539655,0.47915487827230147,0.4760316350189473,0.8489462659802205,0.8514102152548664
