contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
56.60838663823739,56.073789217179375,1.9739567468778554,1.9154482688597834,0.7443258815333123,0.7676927193537612,0.24972970575508252,0.25292959393940245,0.8614513222620824,0.8628457510817011
