contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
22.850137069753277,22.714666463600366,1.3170880292415472,1.3107675906183371,0.7861719749431703,0.7883492994670741,0.28417906358690725,0.2832862831351978,0.8637145412816126,0.8645594889517795
