contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
8.370012183978067,8.348867905371103,1.0322113920194944,1.0265509188750137,0.7696065478497254,0.769165073743738,0.3651224122004336,0.3629722674991017,0.851947931854237,0.8523804840416974
