B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
4.462997740077029,14.310309704936818,66.94264251838177,1.4154423498903939,1.1002666338677138,3.750200070285208,4.0,14.0,68.0,4.0,14.0,70.0
