B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
5.154661489002769,8.47350160741,33.4667854982971,1.776787592180118,1.9959389480759233,3.6045958848541884,5.0,8.0,33.0,5.0,8.0,33.0
