contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
9.165600568585653,9.124657325616813,1.1391004162859169,1.1676566148847602,0.7236035011950567,0.7132555096570325,0.2810992789534451,0.27602479564557186,0.879553937256925,0.8802201097408038
