contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
28.111838765356897,28.48674992385014,1.496700172606355,1.524164889836531,0.7604478754749636,0.7517445762621676,0.2792513269471396,0.27611817558674984,0.8771628888862932,0.8754973034366149
