contrast_0,contrast_90,dissimilarity_0,dissimilarity_90,homogeneity_0,homogeneity_90,energy_0,energy_90,correlation_0,correlation_90
19.387932785054318,19.226241242765767,1.4888059701492549,1.4697685044166942,0.703703854393073,0.708455184113266,0.2507375672060033,0.2520200674583404,0.8956898361738578,0.8965678607399029
