H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.551039246267944,244.07133080816118,67.01464175446414,0.5736558166226846,8.070479794877269,8.737895452213984,4.0,248.0,70.0,4.0,248.0,70.0
