H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.4914218416780725,244.29105261482636,68.13187127988031,0.573032061175549,7.81362473928715,9.246918180631871,4.0,248.0,71.0,4.0,248.0,74.0
