H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.878059649234491,247.865773307445,95.53222777477163,0.43114690455180205,2.55123814689483,7.491909776646719,3.0,248.0,96.0,3.0,250.0,100.0
