H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.5250023872425755,246.42215997708246,66.73024158894866,0.5488201406234231,5.5288554013828355,8.979585251096758,4.0,248.0,70.0,4.0,248.0,70.0
