B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.659770188114715,23.99427061781838,184.58923512747876,0.7635601152188585,1.8330755025474126,9.048155270866417,1.0,24.0,186.0,0.0,25.0,194.0
