B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.6542954451411657,24.111913931947672,184.10755323550944,0.7604693867854139,1.9097983464737283,9.554165171100356,0.0,24.0,186.0,0.0,25.0,194.0
