B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
0.5552407932011332,19.693255243976193,177.79027278225163,0.6087590541845561,0.7429085158805682,6.487022331303883,0.0,20.0,179.0,0.0,20.0,183.0
