B_mean,G_mean,R_mean,B_std,G_std,R_std,B_median,G_median,R_median,B_mode,G_mode,R_mode
1.1865550498137951,21.240856860935164,188.130693573543,0.7943171128332773,1.0069853448599222,4.246500424790828,1.0,21.0,189.0,1.0,22.0,191.0
