Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,7783,1897,2751,9775,12429
0,8460,1832,2565,10386,12646
0,7850,1961,2714,9969,12704
0,8258,1989,2225,9733,11344
0,8655,1984,2752,9780,12569
0,7992,2786,3549,10153,12746
0,7783,1802,2592,10125,13136
0,8807,2466,2823,9753,12648
0,8361,2197,3522,9561,12979
0,8038,2015,2844,10681,12342
0,8006,2017,3863,10100,12736
0,8480,2340,2890,11032,11520
0,8234,1824,2695,10432,12541
0,8446,1933,2961,9963,12293
0,8549,2488,2837,10118,13129
0,8266,1885,2743,10286,12139
0,8098,2152,2948,10256,12356
0,8080,1943,3092,10054,12676
0,8257,2260,3133,9885,12309
0,8026,2559,2877,9930,12698
0,8240,1940,2780,9687,12621
0,8106,1696,2597,10386,12852
0,7693,1902,2597,10165,12463
0,8292,1784,2720,10138,12700
0,8717,2252,2724,9490,12518
0,8028,1910,2845,10308,12495
0,8345,2159,2815,9740,12356
0,8408,2302,3256,10801,12293
0,8778,2593,3084,9897,12754
0,7984,1856,2827,10040,12178
0,8688,2275,3198,10751,12797
0,8377,2428,2559,10348,12540
0,7837,1898,2737,10296,12574
381,8041,1915,2735,10364,11801
0,8398,2153,2466,10097,12129
0,8659,2212,2466,10162,12662
0,9161,1916,2768,10756,12480
30,7987,2081,2793,10070,12231
0,8498,1698,3326,10001,12517
0,8046,1694,2371,10394,12482
0,8037,1731,2560,10176,13054
0,8287,1990,2917,10277,12496
0,7983,2142,2984,10075,12544
0,8274,1607,1994,10293,12680
0,8062,1941,2557,9926,12897
0,8413,2379,2925,9530,12388
0,7781,2109,2880,9834,12548
0,8226,2121,2598,10433,12493
0,8400,1978,2710,10463,12405
0,8195,1868,2758,10070,12894
0,8220,1891,2843,10292,12307
0,8464,1974,2253,10389,12480
0,8337,2138,2553,10024,12481
0,8470,1931,2848,10332,12458
0,8116,1882,2756,10443,12445
0,8703,2010,2791,10014,12521
488,7962,1817,2836,9948,12771
0,8664,1904,2708,9760,12620
0,8325,1888,2924,9619,12187
0,8375,1932,2614,10392,12492
0,8864,2198,2559,9947,12799
0,8132,1894,2713,10178,12622
0,8433,1888,2509,10521,12490
34,7522,1809,2755,9819,12321
0,7298,1791,2658,9960,12167
0,7558,1099,2902,10024,12341
0,8206,2107,3093,10105,12254
0,7174,1681,2609,10378,12527
0,8474,1855,2644,10391,12568
0,7787,1558,2937,10120,12120
0,8128,1854,2748,9727,12732
0,8024,1887,2912,10136,12486
0,8056,1408,3167,9848,12479
0,8256,1398,3096,10099,12105
0,8438,2272,2559,10300,12938
0,8237,1668,2181,10398,12574
0,8074,1852,3351,9788,12772
0,7976,2142,2881,9968,12102
0,8469,1712,3130,10131,11671
0,8316,1984,2927,10666,12613
0,9085,1768,2676,9904,12443
0,8290,2204,3349,9959,12342
0,8242,2071,2902,9913,12355
0,8256,3099,3214,10190,12662
0,8147,1934,2965,9975,12684
0,8238,1839,2893,9896,12452
0,8339,1986,2728,10451,13215
0,7973,2001,2784,10050,12100
0,9088,1749,2640,10382,12572
0,8389,1750,2744,10714,12688
0,8346,1921,2640,10432,12658
0,7708,1413,3209,10072,12200
0,8093,1787,2748,10414,12777
0,8865,1939,2712,9968,12482
0,8102,939,2870,10177,12476
0,8361,2186,3073,10024,12020
0,7896,1422,3088,9879,12888
0,8499,1772,2828,10192,12436
0,8260,1785,3185,10078,12799
0,8400,1856,1992,10416,12320
0,8298,2164,3095,10004,12359
0,8262,2085,2773,10772,12498
0,7853,1562,2488,10154,12759
0,7829,1769,2680,9884,12814
0,8338,1928,2774,10288,12485
0,8436,2050,2725,9877,12498
0,8466,2510,3199,10109,12799
0,7765,1846,2750,10370,12376
0,8016,2506,2648,10148,12578
0,8476,2074,2956,10096,12027
0,7621,2786,1808,10358,12568
0,7978,1670,2601,10053,12669
0,8128,1682,2611,10256,12824
0,7801,2296,2480,8758,13320
0,8388,1913,2503,10751,12245
0,8200,2117,2986,10159,12198
0,8252,2217,3023,10095,12379
0,8396,2245,2996,10044,12535
0,8048,2419,2651,10446,12500
0,8386,2075,2856,10198,11448
0,8060,1948,2862,10248,12186
0,8244,1961,3127,10136,13157
0,8062,1862,2654,9899,12582
0,8361,1766,2923,10309,12234
0,8587,1944,2829,10453,12889
0,7752,2157,2670,10253,12579
0,8496,2264,2880,10166,12522
0,8231,1837,2489,9987,12865
0,8652,1829,2475,10960,12244
0,8386,1959,2913,10066,12582
0,8476,1740,3018,9756,12747
0,7816,1969,2871,10125,12327
0,8447,1834,2277,9838,12780
0,8267,2104,3018,10122,12193
0,8114,1839,2790,9950,12355
0,7824,2056,2915,9898,11617
0,8264,1763,2514,10311,11897
0,8604,1906,2552,10295,11781
0,7082,1186,3293,10210,12303
0,8152,1997,2768,9104,12407
0,7567,1833,2769,10327,12509
0,8100,1845,2777,10498,12799
0,8506,1929,2492,10400,12628
0,8011,1961,2841,9936,12383
0,8559,1966,1914,9844,12652
0,8004,1535,3243,10060,12390
0,7586,1740,2559,10183,12597
0,8304,1752,2698,9765,12369
0,8804,1818,2964,9778,12729
0,9171,1677,2684,9815,12577
0,8430,1981,2714,9819,12590
0,7958,1143,2580,9822,12799
0,8435,2150,3208,10033,12037
0,8152,2011,3292,10193,12315
0,8477,1635,2293,10088,12388
0,8425,1548,2619,9771,12683
0,8586,3143,2769,9347,12467
0,8261,2126,2911,8996,11869
0,8000,1864,2691,9917,13453
0,8307,2068,801,10270,12551
0,8210,1670,2601,10257,12636
0,8000,2075,2684,10765,12660
0,8275,1965,2857,9684,12717
0,8273,2520,2647,9763,12600
0,8268,1746,2278,10163,12799
0,8390,1822,2988,10350,12521
0,8517,1980,2272,10560,12764
0,7626,1401,2680,9903,12704
0,8508,2151,3583,10014,11911
0,8629,2062,2753,9935,12574
0,8114,346,2696,10777,12384
0,8418,2257,3144,10522,12072
0,8130,2100,2461,10546,12694
0,8272,811,2694,9971,12601
0,8237,1584,2665,9853,12594
0,8471,1890,2890,10178,12584
0,8100,1863,2508,10271,12653
0,8317,1718,2712,9694,12799
