Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,13988,1297,2285,7880,11530
0,14069,1478,2170,7787,11622
0,13855,1393,2444,7361,11447
0,14060,1330,2360,7675,12058
0,13802,1324,2445,7833,11153
0,13822,1201,2350,7702,11282
0,13956,970,2673,7649,11709
0,13805,1302,2464,7644,11308
0,13977,1494,2461,7890,11541
0,13823,1043,2176,7849,11747
0,13601,1735,2262,7600,11523
0,14432,210,1842,7384,11849
0,13828,947,2214,7880,11509
0,13878,968,2095,7912,11775
0,13694,1168,1961,7822,11353
0,13686,1103,2297,8644,11435
0,14076,1224,2370,7947,11593
0,13777,1136,2229,8236,11362
0,13823,1368,2283,7964,11354
0,13564,962,2153,7945,11523
0,14090,1216,2280,7932,11530
0,13732,1139,2320,8004,11415
0,13975,1088,2373,7776,11498
0,14131,1171,2646,7646,11628
0,14410,1221,2240,7592,11485
0,13452,1132,2559,8262,12010
0,13877,784,2074,7788,11647
0,13735,1228,2208,7993,11575
0,14009,1328,2518,6004,11325
0,13657,844,2706,7812,11681
0,13817,938,2202,7932,11609
0,14041,1101,2245,7980,11396
0,13823,1026,1507,7602,11536
0,13600,1109,1325,8074,11498
0,13989,1267,2393,7021,11286
0,13734,1184,2180,7768,11567
0,13733,871,2113,7538,11616
0,14152,1133,2285,7621,11603
0,13821,1310,2388,7880,11706
0,13857,465,1887,7720,11813
0,14136,511,2505,7825,11834
0,13954,834,2000,7801,11775
0,13901,949,1988,7816,11858
0,13541,1084,2250,7470,11362
0,13823,967,2076,8044,11528
0,14018,980,2143,7666,12158
0,14145,1224,2146,7921,11637
0,13662,798,1919,7752,11671
0,14836,1024,2148,7488,11436
0,13780,919,2069,7546,11625
0,13874,1224,2320,7673,11290
0,14079,1161,2330,7950,11183
0,13060,847,2445,7679,11734
0,13956,984,2058,7182,11811
0,13823,1276,2439,7587,11397
0,14484,1056,2136,7516,11514
0,14007,1474,2559,7872,11541
0,13509,1406,2184,7657,11391
0,13662,1094,2268,7653,11755
0,13714,823,1836,7724,11411
0,14049,1292,2403,7866,11510
0,14132,1241,2166,7984,11540
0,13991,1403,2310,7779,11376
0,13720,1275,2303,7704,11400
0,13823,1796,1746,7700,11869
0,13807,1454,2199,7187,11755
0,14084,964,2308,7766,11168
0,13527,1052,2118,7636,11572
0,12533,781,2923,7677,11901
0,14081,1427,2621,7835,11842
0,13975,607,2068,7423,11733
0,13823,1034,2143,7947,11519
0,14066,957,2475,7792,12081
0,13764,1747,1602,7787,11775
0,13823,1234,2399,7863,11424
0,13954,913,1985,7363,11688
0,14123,1723,2332,6554,11529
0,13823,1217,2206,7768,11405
0,13151,1960,2965,7595,11625
0,13818,1231,1751,8637,11460
0,13973,910,2068,7897,11775
0,13844,1765,2413,7176,11376
0,13544,969,2069,7638,11470
0,13626,1469,1974,7732,11701
0,13688,1056,2180,7520,11380
0,13781,1969,2173,7679,11877
0,13956,1068,2224,7823,11701
0,14072,989,2157,8240,10906
0,13635,1836,2736,7679,11728
0,14199,1447,2528,7679,12048
0,13999,1184,2398,8032,11727
0,13680,824,1991,7809,11995
0,13744,868,2024,7748,11599
0,13034,1205,2388,7643,11286
0,13437,777,2326,7752,11055
0,13415,954,1937,7618,11702
0,13749,1186,2354,7378,11508
0,13761,974,2121,8023,11650
0,14056,1233,2318,7829,11328
0,14115,1116,2170,7425,11654
10,13557,1112,2359,7584,10933
0,14048,1402,2686,7783,11595
0,13940,1363,2332,7451,11553
0,14116,1076,2292,7991,11540
0,13438,167,2337,7581,11337
0,13766,913,2013,7825,11589
0,13575,911,2100,7679,11488
0,13876,1109,2192,8115,11540
0,13429,872,2059,7667,11774
0,13867,1141,2380,8021,11584
0,13565,1079,4639,7549,11607
0,13823,1030,2153,7889,11510
0,13530,814,1403,7683,11381
0,13680,581,2221,7454,11582
0,13750,839,1985,7889,11717
0,14494,1325,2379,7020,11389
0,13538,1065,2283,7525,11603
