B,G,R
2,12,91
2,11,98
2,11,98
2,11,98
2,12,97
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,12,94
2,12,93
2,12,92
2,12,92
2,12,91
2,12,90
2,12,90
2,12,90
2,12,90
2,12,91
2,12,91
2,12,92
2,11,93
2,12,94
2,12,94
2,12,95
2,13,96
2,12,96
3,12,97
2,12,97
2,12,96
2,12,96
2,12,96
2,11,98
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
2,12,94
3,13,93
3,12,92
2,12,91
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,91
2,12,91
2,12,92
1,12,93
2,12,94
2,12,95
2,13,95
3,13,96
3,13,97
3,12,97
3,12,98
2,12,99
2,12,99
2,12,99
2,12,99
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,94
3,13,93
3,12,92
2,12,91
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,91
2,12,91
2,12,92
1,12,93
1,12,94
1,12,94
2,12,95
2,13,96
3,13,97
2,12,97
3,12,97
3,12,98
2,12,99
2,12,99
3,12,99
3,13,99
3,13,98
2,12,97
2,12,97
2,12,96
2,13,95
2,13,95
2,13,95
2,12,95
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,94
3,13,93
3,12,92
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,91
2,12,91
2,12,92
2,12,93
2,12,94
1,12,94
2,12,95
2,13,96
2,13,97
3,12,97
3,12,97
3,12,98
3,12,98
3,13,98
3,13,99
3,13,98
3,13,98
2,12,97
2,12,96
2,12,96
2,12,96
2,12,96
2,13,96
3,13,96
2,13,96
2,13,96
2,13,96
2,13,96
2,12,96
2,12,96
2,12,95
2,12,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,97
2,12,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,94
2,12,93
2,12,91
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,91
2,11,92
2,12,93
2,12,94
2,12,94
2,12,95
2,13,96
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,98
3,13,98
3,13,98
2,13,97
2,13,97
2,12,96
2,12,96
2,12,96
2,13,96
2,13,96
3,13,96
3,13,96
2,13,96
2,12,96
3,13,97
3,13,97
3,13,97
2,13,96
2,13,96
2,13,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,96
2,11,96
2,11,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,97
2,12,98
2,11,98
2,11,98
3,12,99
3,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,94
3,12,93
3,12,91
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,11,91
2,11,92
2,12,94
2,12,94
2,12,95
2,12,95
2,13,96
3,13,97
3,13,97
3,13,97
3,13,97
3,13,97
3,13,98
3,13,98
2,13,98
2,13,97
2,13,97
2,12,97
2,13,96
2,13,96
2,13,96
3,13,96
3,13,96
3,13,96
3,13,96
2,12,96
2,12,96
2,12,96
3,13,97
2,12,96
3,13,97
3,13,97
3,13,97
3,13,97
3,13,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,11,96
2,11,96
2,11,97
2,11,97
2,11,97
2,12,97
2,12,96
2,12,96
2,12,97
2,12,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,94
3,12,93
3,12,91
2,12,91
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,12,90
2,11,91
2,11,92
2,11,94
2,12,94
2,12,95
2,13,95
3,13,96
3,13,97
3,13,97
3,13,97
3,13,97
3,13,98
3,13,98
2,13,98
2,13,98
2,12,97
2,12,97
2,12,96
2,12,96
2,13,96
3,13,96
3,13,96
3,13,96
3,13,96
3,13,96
2,12,96
2,12,96
2,12,96
3,13,97
3,13,97
3,13,97
2,12,96
2,12,96
2,12,96
2,12,96
3,13,97
3,13,97
3,13,97
3,13,97
2,12,96
2,12,96
2,12,97
2,12,97
2,12,97
2,11,97
2,11,98
2,11,98
2,11,98
2,11,98
2,11,97
2,12,97
2,12,97
2,12,97
2,12,97
2,11,98
2,11,98
2,11,98
2,11,98
2,12,98
2,12,98
2,12,96
2,12,96
2,12,96
2,12,96
2,12,95
2,12,95
3,12,94
3,12,93
3,12,92
3,12,91
3,12,91
3,12,91
3,12,91
3,12,91
3,12,91
2,11,91
2,11,92
2,11,93
