H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.0092625011936214,252.65461374415125,114.28573702135786,0.2872549836779924,2.0715432650962327,4.656462588300109,3.0,253.0,115.0,3.0,253.0,115.0
