L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
72.81003915077824,175.39742814399847,168.5745615431136,3.3888472246795254,1.6617802591821775,1.6319167264998418,74.0,176.0,169.0,74.0,176.0,169.0
