L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
68.75112200401057,173.65805137346024,166.67514403030208,1.9476454001443106,0.8418607354366744,0.8972292744521944,69.0,174.0,167.0,70.0,174.0,167.0
