L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
63.7854982971003,171.6055956965974,164.41792660024828,4.515399171008827,2.1390122899159145,2.3517044605907533,65.0,172.0,165.0,66.0,173.0,166.0
