L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
62.782028837890316,171.1071394467963,163.89862176528632,4.34602507657187,2.154074261735813,2.3050146167815124,64.0,172.0,164.0,66.0,173.0,166.0
