L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
76.28010312887928,177.58812108094344,170.2032020880415,3.301199963874547,1.660751089389399,1.6701207955701878,77.0,178.0,171.0,79.0,179.0,171.0
