L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
8.679886685552407,135.1851863640704,131.58321927618806,0.9412595722064125,1.4565756886018215,0.6105940513707439,9.0,136.0,132.0,8.0,136.0,131.0
