L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
23.80310023235828,142.2109049240857,138.09739949708757,2.0872548630738104,1.4218069535441267,0.8698753591195483,24.0,142.0,138.0,23.0,143.0,138.0
