L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
36.2152019607219,145.47572970048063,144.82569946207468,2.540993293373862,1.3646579473391192,1.2927873095382356,36.0,146.0,145.0,33.0,146.0,145.0
