L_mean,A_mean,B_mean,L_std,A_std,B_std,L_median,A_median,B_median,L_mode,A_mode,B_mode
9.209281599134227,136.21924435815004,131.97577744533214,1.2177985378400473,1.629576910884574,0.7593439379260173,9.0,136.0,132.0,10.0,136.0,132.0
