H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.075691504599421,254.35515803545852,177.99493904573956,0.26450808625614314,0.830204464285481,6.519031987407946,3.0,255.0,179.0,3.0,255.0,183.0
