H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.96727886176274,254.16055002068944,184.09424833688766,0.17790860803503758,1.0845082710406204,9.604788977899753,4.0,255.0,186.0,4.0,255.0,194.0
