H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.0437024540853677,253.3883884521119,187.21968997676416,0.20443551522997103,1.2511884356509098,4.528099251317286,3.0,254.0,188.0,3.0,254.0,191.0
