Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,6202,2284,2648,8048,13073
545,6449,1922,2721,8573,13406
302,6354,2560,2951,7868,13474
339,6523,2478,2760,7884,13152
408,5534,2288,2993,7833,13122
942,6199,2092,2696,8400,13393
1130,6344,2372,3075,7945,13168
511,5584,2410,2478,7972,13312
767,6346,2152,2894,7830,13325
201,6524,2226,2559,8223,13336
344,6170,2849,2810,8398,13847
620,6655,2544,2926,8170,13231
751,6466,2677,2474,8281,13121
664,6154,2144,2808,7756,13325
254,6386,2429,2681,7849,13832
433,6429,2099,2672,8353,13600
576,6036,2613,3347,7934,13092
308,6510,2364,2784,7847,13176
404,5337,2069,2953,7887,13450
321,6335,2495,2900,8317,13140
50,6317,2683,2804,7793,12421
511,6086,2515,2859,8238,13699
510,6479,2577,2880,8270,12747
448,6648,2568,3080,7792,13337
267,6690,2131,2899,8140,13410
97,6084,2512,2727,8068,13449
782,6153,2100,2650,8412,13419
540,5721,2549,3173,7753,13430
178,6655,3441,2662,8089,13640
92,6180,2558,2827,8238,13498
578,6572,2109,3148,7869,13009
449,6241,2260,2625,7840,13823
0,6543,2268,3162,7698,13329
1064,6356,2334,2637,8343,13318
934,6889,2452,3188,8001,13050
769,6241,2596,2704,7558,13530
324,6157,2282,2838,8313,13674
526,6320,2576,2533,8676,13054
441,6218,2398,2865,7808,13672
480,5613,2478,2976,8202,13089
992,6509,2516,3290,9284,13069
374,5971,2369,2997,7915,13823
511,5783,2314,2903,8032,13460
75,6058,1321,4270,8130,13626
50,5973,2228,2613,7932,13380
755,6327,2297,2937,7824,13334
550,5065,2165,2848,8314,13435
616,6195,2522,2333,7955,13336
300,6301,2442,2845,7769,13665
454,6369,2371,3018,8372,13110
212,5846,2398,2559,8077,13493
494,6228,2148,2740,8107,13453
100,6037,2373,2888,8214,13417
233,5751,2146,2597,8203,13405
511,6458,2588,3136,7537,12893
0,6224,2185,2674,7887,13446
511,4992,2285,3032,8555,13356
111,6594,1808,2647,7935,13625
149,6032,2140,2813,7960,13666
604,6808,2557,3103,8121,13150
798,5993,2175,2732,8378,13508
539,6447,2559,2759,7807,13288
0,6430,2615,3096,7998,13322
52,6333,2406,3281,7679,13484
296,5992,2541,3085,8144,13426
254,5876,2147,2519,7726,13732
678,6326,2482,3917,8146,13202
305,6278,2661,2952,8066,13024
530,6376,2863,3164,7992,13796
368,6536,2405,2790,7863,13179
224,7275,2104,2736,8117,13738
466,5702,2331,3021,7894,13556
536,6610,2650,3006,8147,13261
0,6518,1535,3072,7935,12846
98,6379,2753,2650,8129,13416
739,7309,2425,2986,8107,12950
210,6377,2559,2993,7988,13268
542,6528,2473,3098,7905,13279
1033,6263,2195,3252,7851,13370
237,5974,2315,2746,8040,13627
615,6428,2534,2974,8201,13430
241,5952,1914,2559,8122,13823
449,6082,1907,2624,8390,13153
745,5998,2089,3632,7946,13973
583,5366,2317,3001,8310,13461
369,6388,2525,2758,8394,12509
362,6221,2331,3490,7033,13864
717,6244,2225,2927,8383,13395
361,5972,2395,2867,8061,13392
478,6484,2865,1466,7679,13424
0,6617,2391,2645,8328,13668
903,6388,2323,3121,8290,14112
412,6192,2645,3648,8036,13858
634,6684,2559,2999,8224,13357
248,5785,1923,2603,7944,13690
681,6603,2696,3085,8062,13140
0,6036,5279,2735,7827,12907
244,6024,2174,2647,7949,13697
418,6485,2231,2887,7887,13640
1119,6594,2890,2992,8088,13232
527,6732,2247,2850,7980,13377
220,6507,2238,3196,7940,12797
511,6186,2344,2734,8502,13517
301,6048,2588,2804,7694,13363
516,6306,3248,3130,8069,13751
0,6014,2327,2837,7911,13490
669,6337,2552,2908,8075,13172
720,6180,2827,2834,7819,14231
694,6537,2411,2676,8278,13669
488,6144,2257,3242,7837,13909
72,6058,993,2545,8046,13320
325,5636,2470,3194,7708,13590
401,6113,2128,2625,8053,13392
620,6069,2559,3492,7913,13545
420,6170,2430,3036,8008,13428
242,5873,1788,2560,8522,13546
249,5948,2206,2496,8080,13490
706,6577,2678,3012,7806,12551
381,6201,2554,3479,8363,13398
1440,6275,3226,2559,8259,13902
347,6190,2661,2674,7628,13544
429,6209,2237,2714,6797,13547
308,6244,2242,1320,8356,13340
344,5956,1411,2757,8300,13457
390,6172,2174,2776,7715,13757
283,6151,1802,2509,8290,14001
648,6409,3042,2893,6849,13444
454,6269,2475,2912,8259,13500
442,6042,2074,2353,8133,13412
473,4831,2378,3572,5457,13402
370,6019,2645,1738,7952,13437
704,6366,2274,2813,8152,13178
692,6536,2617,3109,8238,13256
704,6340,2532,3554,8230,13691
369,6362,2559,4036,6571,13426
0,6187,2904,3506,7835,13719
726,6557,3086,2500,7573,13470
451,6574,2736,3028,8123,13170
652,6022,3113,2853,8405,13080
463,6240,695,2744,8138,12961
520,6433,2248,2800,7861,13082
31,7041,2222,2728,8060,13539
788,6426,3373,2611,7994,13948
232,5986,2421,2815,8437,13563
369,5923,2491,2642,8542,13514
400,5970,1988,2500,7680,13592
184,6072,2438,2931,8468,13249
368,6217,2261,2779,7892,13472
627,6525,2956,2832,7123,13474
522,6405,2149,2703,7918,13366
672,6636,3498,2973,8098,13576
429,6284,2409,3408,8244,14272
553,6397,2279,2752,8607,13388
609,6001,1412,2500,8082,13682
797,6342,1280,2467,8093,12966
755,6354,2354,2868,7694,13186
460,6183,2133,3360,7912,13384
248,6449,1468,2863,7925,13110
618,6230,2258,3046,8118,13167
131,6675,2177,2408,8410,13622
681,6722,2587,3156,7989,13212
280,7076,2503,2953,8051,13468
448,5836,982,2497,8084,13798
1052,6364,2372,2477,7938,13676
402,6253,2429,2605,8128,13356
511,7093,2604,2607,7982,13319
273,5794,2187,2525,8456,13741
1183,6544,2732,3187,8040,13253
602,6460,2925,2766,7988,13414
0,5992,2202,2473,8115,13489
775,6361,3578,3112,7566,14189
1337,6387,2406,2862,7890,13157
36,6019,1726,3158,8090,13565
720,6819,2595,2936,8436,13456
408,6219,2470,2786,8469,13173
323,5631,1996,2559,8316,13900
388,6376,2213,2810,8447,13381
0,5954,3096,3515,7760,13534
248,6236,2325,2786,8219,13058
442,6270,2424,3038,8120,13413
760,6425,2897,3028,8027,13173
0,5866,2158,3384,7935,13237
468,5955,2296,1982,8322,13510
435,6448,2388,3105,7750,13319
215,6592,2005,2551,8132,13511
511,6279,2383,2944,7701,13387
491,6377,2444,2729,8216,13624
673,6528,2661,2892,8119,13348
800,6453,2636,2936,6900,13425
511,6586,2280,2667,8041,13434
616,6334,2519,3097,7761,13181
669,6025,2249,2900,8216,13230
300,6176,2453,2869,8403,13044
92,6469,2449,2833,7988,13498
231,6183,1885,3365,7945,13580
536,6474,2428,3313,7856,13227
757,6152,2286,3024,8164,13084
599,5885,2452,2922,7862,13483
0,6248,2540,2997,8159,12300
631,6573,2364,2907,7870,13497
999,6282,2409,3420,8396,13362
576,6282,2298,2666,7965,13465
0,6331,2224,2552,8017,13666
273,6059,2648,2557,8465,13273
0,5989,2331,2996,8106,13449
511,6584,2655,4563,8305,13810
676,6040,2318,2835,7757,13498
425,6080,2559,2864,7477,13506
456,6348,2591,2844,7908,13426
590,6455,2577,3023,7923,13392
256,6982,1320,2680,8018,13696
143,6068,2678,3894,8115,13504
125,6000,2360,2657,8282,13504
850,6681,2453,2895,8362,13831
350,6208,2545,2983,8676,13352
656,6494,1535,2952,7970,12201
669,6304,2640,3197,7854,13376
585,6262,2410,2640,6900,13838
454,6070,2408,2676,8349,13558
0,7024,2416,2696,7888,13322
617,6367,2743,3210,8032,14054
433,6573,2409,3169,8924,13354
452,6296,1981,2691,8348,13341
747,6346,2429,2776,8948,13472
346,4879,2331,2804,7935,13862
387,6200,2298,2429,6939,13620
576,6655,2266,2717,8949,13272
193,5684,2059,2182,8033,13611
279,6040,2559,2648,8218,13668
146,6377,2203,2829,7839,13282
714,6464,2392,3004,7884,13160
730,6513,2610,3145,8325,13185
88,5878,2303,3333,7988,13444
709,6586,2669,2963,8216,13402
462,6170,2559,2559,7922,13767
644,6827,2207,2860,8410,13426
615,6312,2304,2982,8382,13316
511,7046,2559,3164,8108,13446
617,4800,1464,2802,10440,13579
401,6638,2396,2856,7748,13202
545,6555,2581,2856,7856,13252
880,6363,2754,2834,8112,14016
349,6070,2439,2559,8056,13787
287,6417,2645,3001,8688,13371
699,6655,2469,2867,8136,13088
312,6303,2497,3277,7868,13574
473,6444,2614,3174,8200,13312
422,6464,1085,2993,7794,13278
409,6071,2559,3161,8394,13401
299,6068,2408,2418,8353,13394
477,6391,2369,2726,8021,13675
367,6386,2290,2965,7700,13280
325,6378,2429,2931,7823,13720
476,6593,2672,3173,8414,13111
511,6655,2339,2977,8304,13217
283,6164,2667,2411,8393,13476
742,6604,2613,2431,7894,13334
0,6580,2532,2979,8086,13722
532,6306,2559,3026,7684,13789
368,6742,2298,2921,8168,13213
320,6328,2364,2756,8425,13762
523,6336,2426,2646,7857,13444
514,6365,2264,2684,7919,13640
204,6090,0,2906,8276,13378
387,6171,2412,2591,8596,13421
802,6431,2666,3220,7904,13185
286,6267,2049,2472,7644,13706
580,6369,1428,2906,8096,13061
652,6267,2277,2835,7331,13469
636,6655,2354,2328,8290,13178
617,6496,2457,2534,8873,13218
511,6168,2429,2678,8343,13456
386,6378,1157,2860,8335,13533
508,6402,1535,2732,8275,13417
584,6063,2164,2821,8365,13338
901,6655,2293,2948,7846,13163
556,6427,2459,2901,8074,13329
0,6336,2332,2734,8149,13620
272,6444,2204,2696,8136,13497
336,6286,1547,2801,8013,13823
462,6396,2442,2078,7828,13370
508,6304,2485,2182,8068,13441
951,6426,1696,2581,8072,13199
64,5946,2466,3108,7973,13549
780,6338,2619,3117,8023,13776
523,6104,2440,2925,7794,13276
292,6381,3035,2448,7764,13465
464,6018,2168,2815,8390,13548
408,6400,2176,2559,8137,13658
376,5376,2353,3049,7734,13179
76,6403,1850,2690,7298,13258
397,6276,2425,2912,8259,13749
803,6743,2537,3148,8310,13043
595,6916,2315,2970,7878,13209
360,6720,1820,2578,7615,13535
1040,6147,2293,3218,7979,13729
649,6754,2833,3119,8067,12799
212,6024,1929,2598,8223,13514
602,6394,2893,2837,7552,13430
0,6152,2290,2825,7911,12846
1055,6472,2501,3200,8053,12242
459,6534,2327,3007,8101,13406
493,6632,2432,2796,7946,13620
300,5884,2293,2938,7752,13634
546,6626,2555,3208,8090,13038
602,6010,2108,2862,8289,13770
648,6610,2481,3157,8010,12904
0,6342,2236,3958,7916,13053
899,6173,2303,3602,8058,13554
417,6650,2579,2981,8124,13224
465,6441,2690,3804,6488,12787
302,6383,2338,2660,8121,13866
634,6199,2256,3103,8249,13197
872,6331,2290,410,8064,13524
298,5755,2202,2732,8846,13534
258,6372,2490,2878,6336,13814
753,6552,2576,3096,7921,13369
663,6557,1689,2998,8432,12824
402,6165,2149,2614,8412,13823
374,6337,2515,2870,8280,12068
1354,6253,2474,2951,8211,13512
240,6063,2794,2842,8306,13594
532,6080,2105,2640,7921,13396
219,6216,1690,2901,8142,12955
304,6954,1990,2570,7786,12560
166,5567,3360,2862,7904,13701
483,6261,2383,2059,8088,13146
532,6655,2685,3159,8030,13088
417,6000,2288,2838,7802,13632
388,6346,2604,2960,7949,13448
1222,6342,2388,3117,7927,13136
272,6374,2559,3587,8252,13192
0,5668,2559,3124,7991,13210
629,6650,2594,2967,8322,14094
971,6172,1919,2589,4252,13428
438,6272,2436,2668,8020,13823
233,6501,2390,2760,7890,13366
561,6592,2853,2838,8101,13616
723,6216,2582,3021,8036,13182
648,6673,2304,2400,8317,13490
551,6655,2641,3128,7795,13273
230,6285,2297,2880,7484,13421
537,5249,2201,810,8137,13550
557,6524,2472,2413,8069,13088
564,6343,2706,3153,7951,14195
426,6388,2398,2853,8048,13564
0,6397,2320,2735,8341,13612
689,6021,2200,2845,8342,13065
511,6541,2579,2914,7747,13431
815,5631,2808,3017,8098,13823
0,6562,2539,2921,8296,12570
460,6479,2896,2844,8108,13337
770,6249,2559,3313,7979,13228
603,6899,2559,2670,7369,13978
207,6075,2361,2709,8409,13353
140,6862,1764,1109,8132,13846
590,6378,2310,2744,7803,12573
790,6555,2823,3046,7984,13143
510,6476,2588,2862,7464,13201
0,6491,2831,3033,7982,13321
360,6324,2322,2756,8317,13160
635,6224,1900,2982,8339,12932
450,6489,2617,3088,7989,13060
129,6038,2357,2842,8113,13673
322,5871,1962,2745,7929,13464
282,6031,2383,2561,8580,13369
322,5958,2116,2228,8346,13651
0,8246,2666,3274,8288,12943
961,5778,2576,3041,8144,13197
408,6278,2559,2102,8045,13264
309,6245,2787,2728,8418,13753
1084,6514,2470,3038,8161,13029
840,6330,3285,2677,8118,13504
610,6312,2437,3388,7845,13735
792,6712,2517,3110,8078,13148
471,6466,1985,2705,8363,13376
899,6274,2559,2947,8053,13212
680,6831,2562,3029,8606,13169
310,6048,2180,2673,8284,13647
389,6464,2924,3031,8725,13156
594,6165,1533,3540,7935,13243
714,6459,2672,2960,7677,13327
483,5830,2319,3106,7947,13710
112,6248,2414,2833,7836,13603
810,6464,2345,2975,7933,13157
254,6185,2496,2932,8237,13573
349,6174,2560,2866,7929,13791
290,6426,2192,3095,10134,13431
782,6558,2547,2867,7721,13434
878,6164,3046,2597,8237,13601
501,6680,2324,2899,8640,13336
159,6690,2418,3203,8018,13153
392,6246,3665,2512,7328,13731
772,7312,2624,3094,8065,13436
784,6655,2559,3076,8016,13235
609,6525,2602,3614,8172,13128
1348,6340,2493,2700,8133,13794
702,6236,2559,2959,8286,13421
511,6525,3086,2962,7304,13194
304,5970,2084,2706,8333,13535
455,6192,2505,2405,8065,13488
565,6377,2476,3241,8943,13477
371,6167,2483,2605,7572,13666
275,5887,1897,2559,8367,13706
1152,6362,2554,3153,8479,13260
820,6440,2184,2994,8260,13254
511,6000,2346,2861,8056,13525
0,6674,2736,2596,7348,13748
227,6053,2485,3785,7901,13719
76,5268,2125,2858,7857,12413
