Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
1196,6260,3607,3230,5689,11591
36,5738,3312,3452,5659,12224
211,5920,3583,3050,5877,12007
55,5872,3428,2709,5737,10954
42,5656,4020,3090,5623,11899
408,6103,4596,2737,4788,12321
144,5736,3486,2864,5603,12212
442,6264,3648,3097,6325,11629
0,5316,2791,3207,5245,11796
239,6212,3504,3238,5735,11774
194,6081,3690,3217,5325,11893
0,5718,3978,1932,6048,12087
45,5673,3196,2707,5808,11928
0,5953,3583,3128,5461,11836
462,6499,3560,3163,5949,11775
249,5064,3489,3313,5631,11840
241,5821,4483,2866,5869,12028
312,6147,3696,3340,5618,11585
0,6268,3644,2838,5631,11784
274,6161,3422,2961,5686,11886
157,5896,3481,3227,5683,12005
478,6235,3471,2971,6284,11878
160,6043,3425,3092,5380,11681
294,5896,3609,2346,5587,11820
441,5856,3520,3170,5814,11868
401,5959,3583,3125,5577,11930
0,6035,3537,2994,5646,11456
369,5799,3989,3283,5810,12920
804,5881,3570,3816,5510,12097
536,5985,3448,3288,5477,11667
311,5437,3546,3349,5335,11341
0,6891,3441,3176,5688,11978
0,5896,3628,3168,5630,11914
392,6102,3435,3236,5657,11762
203,6080,3346,3021,5720,11957
0,5969,3345,3520,5388,11911
77,5928,4319,3041,5512,11960
303,6299,3649,3252,5549,11744
543,6085,3583,2628,4688,12100
0,5381,3304,3422,5546,12581
331,5552,3443,3090,5463,11739
402,6208,3504,3022,5631,12170
0,5412,3129,3198,5449,12112
389,5865,3497,2300,5792,11985
286,6002,3736,3183,6104,11785
90,5809,3555,2627,6692,12143
93,5695,3136,2794,6020,11840
465,6298,3709,3362,5682,11673
335,5792,3639,2998,5152,12148
108,5631,3222,2821,6029,11712
352,5512,3822,3832,5519,12192
0,5642,2914,2692,5777,11895
0,5920,3175,2984,5772,11970
0,5631,3023,2796,5722,12051
165,5909,3393,3016,5481,11639
0,5724,2948,2778,5954,11880
25,5520,3370,2804,5708,11990
320,6027,3452,2982,5813,11948
233,5358,3459,3166,5347,11923
443,5885,3659,3305,5749,12079
52,5192,3261,2582,5618,12052
196,5797,3482,3412,5746,11961
250,4904,3572,3306,5636,11617
307,5859,3701,2981,5910,12117
333,5897,3645,3259,5696,11644
90,5642,3100,3127,6393,11863
427,6067,1935,2968,5631,11849
34,5881,3583,2982,5869,11858
212,5789,2925,2774,5932,11834
520,6012,3311,2953,6172,11782
284,5836,3784,2674,5716,11977
0,5797,2883,1766,5808,12113
438,5953,3480,3180,5866,11841
0,6042,3567,3155,5486,11767
108,5716,3381,2981,5631,12178
746,5781,2873,2941,5896,11753
136,5725,3468,2936,5841,11830
0,5551,3152,2969,5570,12184
0,5348,2950,2700,5732,11948
511,5969,4049,2942,5689,11537
138,5806,3188,2882,5358,11880
204,5519,3355,2971,5714,11916
512,5673,3497,2827,5668,12572
0,6093,2873,2843,5749,12056
0,5631,3263,2916,5826,11798
241,5727,3682,2739,5494,12925
262,5763,3264,2956,5784,11860
695,5552,3095,2928,5631,11970
634,6020,3583,3073,5793,11974
80,5824,3508,2830,6288,11969
142,5631,3188,3085,5721,12423
252,5889,3413,3039,5767,11803
100,5460,2824,2877,5800,11991
268,5848,3209,2894,5549,12196
485,5668,2986,3244,5485,12080
0,5615,3238,2834,5568,12162
64,5584,3013,2883,5882,11857
33,5900,3472,3180,5812,11466
95,6015,3312,2641,5599,11775
111,5616,3345,2888,5511,12127
167,5631,2386,2856,5885,11775
0,5061,3157,2728,5468,11356
10,5628,2861,2904,5970,11775
108,5394,2941,2706,5961,12119
466,6155,3553,3179,5689,11644
173,5522,3211,2458,6013,11740
0,5718,3317,2894,5498,11989
260,5560,3275,3179,5392,11986
240,5836,3170,2792,5585,11678
480,5804,3291,3080,5456,11694
111,5358,3224,3258,5765,11861
0,5630,3254,2793,5621,12129
288,6166,2896,2792,5529,11706
0,5724,2919,2596,5696,12245
100,4692,2969,3145,5456,11887
514,6050,3463,3298,5655,11703
126,5869,3355,2985,5456,11980
511,5858,3221,2720,5620,11943
1174,5415,3428,3072,5846,11645
184,4989,3157,2318,5676,12112
192,4872,3016,3121,5921,11874
203,5706,2760,3030,5828,10685
64,5801,4243,2900,5998,11870
0,5446,3144,2965,5555,12051
196,5705,3637,2780,5693,12159
0,7117,3283,3595,5758,11937
118,5546,3571,3112,5631,11437
1,5617,3159,2686,5589,12311
155,5275,3216,3193,5789,11577
215,6012,3128,2864,5793,12632
150,5736,3543,2560,5672,11944
519,5631,2850,2720,5651,11988
180,5580,3048,3448,5615,11947
682,5479,2941,2793,5961,11876
0,6367,3019,2489,6021,12053
376,5447,3141,3159,4889,11321
204,5631,3303,2867,5703,12141
187,5729,3021,2553,5631,12021
354,5480,2884,2858,5980,11768
462,5631,3337,2916,5913,12573
464,5963,3261,3002,5558,11719
42,6684,2946,2552,5558,11958
130,5396,3427,2685,6095,11968
0,5538,3008,3529,5434,12235
0,4591,3868,2540,5598,12136
5,6289,2985,2617,4831,12444
73,5631,2948,2870,5524,13415
258,5746,3415,3029,5619,11879
349,5939,3139,3128,5400,13109
97,5590,3593,2996,6025,11830
101,5551,3025,2804,6039,11793
0,5184,2910,2682,5593,12319
0,6945,2926,2664,5426,12179
64,5357,1686,1535,5942,12082
0,5568,2718,2780,5621,11882
288,5385,3000,2631,5232,12111
0,6006,2868,2652,5622,11763
0,5928,3137,2777,5528,12093
68,5428,2623,2921,5864,12244
294,5784,3263,2240,5620,11818
377,4681,2796,2910,5631,11534
215,5586,3266,2292,5805,11935
81,5339,2996,2721,5776,12048
0,5706,2780,2743,5981,11938
334,5444,2964,2685,5923,11785
923,6288,3259,3207,5712,11642
331,6071,3028,3249,5704,12830
373,5643,3337,2526,5768,11486
543,4989,3351,3316,5828,11462
0,5440,3262,3145,5690,11421
220,5440,3739,2425,5744,12031
6,5527,3000,2934,5928,11795
23,5285,2667,2693,5885,12026
296,5956,3267,2985,5015,11845
403,5554,3117,3192,5735,12183
0,5678,3040,2809,5770,12000
2,5666,3191,2846,5811,11631
171,5587,2982,2800,5971,11880
160,5380,3279,2386,5792,12110
0,5968,3583,2675,5999,12421
0,5914,2993,2904,5866,12214
139,5493,2937,2715,5624,12110
419,6104,2946,2815,5570,11823
765,5544,2624,2993,5770,11681
0,5232,2690,2559,5722,12135
483,5688,4934,2932,5713,12085
511,5442,2977,2500,6208,11796
0,5706,3045,2756,6065,11972
0,5267,3711,2648,5757,11872
104,5669,2940,3378,5577,12504
331,6013,2527,3158,5530,11727
219,5278,3112,2601,4592,12148
463,6109,3032,2958,5714,11491
423,5385,2713,2952,5776,12132
464,5093,3257,3246,5643,11718
367,5360,2755,2221,6193,11770
0,5364,3139,2776,5420,11564
160,4461,2912,2997,6040,11841
0,5618,3173,2912,5569,11732
60,3834,2821,2056,5596,12216
0,5205,2849,3234,5802,11477
375,5049,3151,2906,5388,11817
281,5631,3107,2970,5516,11822
344,5467,2982,2850,5584,11790
264,5361,3147,2386,5650,11266
303,5376,3197,2837,5465,12082
304,5517,3504,2780,5233,12040
386,6000,2841,2649,6474,11866
575,5514,2949,2905,5837,11499
1003,5470,2781,2444,5735,12745
212,5482,2812,2139,5631,12466
0,5185,2877,2691,5593,11601
125,5631,2902,3581,5625,12075
168,5725,2856,3126,5765,12331
0,5247,2713,2797,5906,11704
194,5679,3541,2624,5752,11584
134,5676,3088,2779,5182,12021
0,5167,2584,2754,5462,12214
573,5485,2904,2793,5884,11765
1238,5587,2986,1817,5743,11946
278,5666,3034,3035,5791,11540
249,5769,2812,2778,5512,11681
203,5541,3258,2263,5491,11997
49,5259,2392,2254,5864,12105
0,5631,2961,2537,5869,11876
0,5285,1640,2768,6004,11964
0,5523,3126,2760,5405,10677
225,5477,3546,3039,5648,12160
541,6028,3754,3100,5896,12008
1,5759,3094,2813,5604,11862
309,5377,2935,2813,5631,12118
0,6546,3083,2003,6016,11838
93,5631,1501,1953,6626,11942
0,5709,2559,2642,5441,11898
0,5456,2883,2814,5640,11716
40,5309,3105,2760,5856,11672
222,5187,3093,2884,5954,11776
104,5543,2984,2717,5789,10504
0,5448,3112,2752,5277,11972
161,6081,2813,2845,5524,11806
64,5448,3230,2740,5551,12031
265,5510,2930,2713,5544,12324
590,5618,3392,2546,5849,12158
438,5469,3272,2307,6076,11624
0,5351,3538,2704,5839,12154
0,5560,3372,2783,6654,12060
192,5302,2920,2468,6163,11652
0,5213,2745,2911,5504,12192
331,4692,3232,3083,5724,12489
253,5381,3084,2581,4895,12473
253,6049,2593,2565,5660,12074
196,5467,3244,3118,5841,12813
513,5405,2616,2458,5631,11550
467,5738,3140,3286,5631,11713
320,5738,2538,2959,5487,11866
264,5868,2709,3024,5816,11755
240,5426,2876,2970,6290,12162
511,5554,3032,2753,5622,11916
233,2309,2840,3919,5746,12080
593,5733,2655,2763,5754,11672
511,5686,3130,3017,5684,11826
314,5621,2857,2640,5631,11779
371,5501,3118,3160,6878,11672
92,5600,2732,2953,5621,11696
681,5561,2393,2314,6875,11792
0,5613,3208,2966,5558,11825
358,5674,3188,2920,5700,12433
324,5328,3292,3013,5631,11132
0,5140,2884,2715,6055,12026
97,5445,2940,2784,5408,11969
135,5231,2810,2570,6445,12110
225,5484,2902,2738,6072,11776
47,5162,2729,3023,5693,12019
0,5649,2944,2758,5499,11852
215,5698,3152,2851,5961,11923
162,5757,2680,2722,5912,11670
8,5324,3150,3711,5673,12374
142,5516,3028,2853,5556,11663
137,5399,2944,2730,5527,12323
511,4746,2836,3046,5757,11826
0,5266,2644,2559,5553,12187
275,5519,3210,3076,5741,11725
253,4868,2805,3034,5675,12079
553,5512,2962,2664,5375,12052
64,5253,2702,3351,5768,12341
156,5503,2939,3341,5630,12122
258,5650,3075,3958,5631,11818
437,6002,2951,2978,5646,11517
139,5547,3571,2537,3486,12037
52,5572,2753,2944,5473,11826
405,4776,2650,2713,6016,12001
364,5267,2645,2548,6006,11858
404,5664,2963,2890,5446,11205
509,5643,3124,2798,5639,11789
392,5952,2738,3464,5923,11706
34,5367,2802,2411,5885,12307
0,5291,2585,2672,5753,12246
0,5276,2868,2413,5705,12238
0,5960,2686,2612,6176,12088
145,5453,2831,2797,6697,11775
304,5625,2253,2880,5408,10845
0,5062,2954,2708,5554,11927
380,5589,2925,2872,6788,11874
1235,5060,2498,2612,5696,12132
283,5549,2768,2482,5630,12003
20,5548,2802,2754,5979,11841
122,5334,2646,2760,5795,12382
594,4951,2514,2628,5896,12202
40,5354,2729,3248,5658,12081
28,5213,3101,2890,5489,11770
0,5508,3042,2905,6031,12229
787,5088,2400,2133,5696,12012
200,5258,2852,2628,5748,11823
0,5186,2602,2666,5940,11661
69,5365,3817,2736,5601,11775
344,5002,2421,2535,6277,12015
420,5853,2993,2890,5733,11684
0,5696,2818,2760,5672,11967
118,5066,2494,2559,5716,12041
