Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
624,6372,2391,2997,7234,12610
547,6608,2434,3188,7198,12680
258,5908,2334,1975,7720,13116
294,5712,1918,2559,7574,13144
1200,6369,2559,3136,7436,12600
330,6626,2359,2739,7411,13171
232,6014,1826,3017,7466,12865
11,5935,2174,2903,7371,12723
246,6155,2330,2085,6560,13340
551,6313,1535,2829,7132,12808
280,6884,2304,3122,7277,12901
49,5828,2048,3072,7000,12200
541,6362,2410,2662,6951,13100
562,6224,2559,2773,7097,12984
222,5941,2356,2741,7113,13156
464,6393,2559,2863,7394,12875
441,6237,2354,2569,7268,12969
1367,6005,2409,2948,7077,12018
631,6392,2544,2969,7131,12799
234,6066,2240,3016,7579,13070
496,6031,1929,2559,7586,11284
540,6080,2690,2849,7374,12855
0,6332,2373,2714,6972,12857
440,5929,2325,1535,7679,12901
603,6456,2191,2860,7137,12814
100,6081,3387,2690,7564,12991
413,5668,1708,2609,6960,13045
212,6406,1704,2524,7241,12679
198,5678,1880,2662,7054,14176
1208,6655,2516,3168,7289,12750
556,6062,2628,2718,7646,12946
391,5948,2538,2973,7282,12625
801,5914,1253,3236,6934,12810
724,5904,2615,3006,7288,12799
442,6233,2648,2626,7495,12792
209,6585,1984,2491,7421,13087
310,5847,2462,2705,6941,13200
511,6432,2424,2837,7037,12901
387,5810,2179,2555,7513,13141
548,5912,2662,2268,7340,13345
522,6212,1833,2718,7502,13045
500,6105,2418,2633,6961,13137
777,6368,2796,2917,7268,13040
290,5939,2348,3464,7611,12799
511,5884,2633,3072,7418,12853
284,5904,2120,2671,7691,13314
363,5885,2135,2520,7090,12980
508,6401,2096,2853,7509,12931
291,5824,2375,3396,7199,13164
885,5412,2516,3140,7679,13963
448,5781,2774,3098,7330,13041
500,6245,2703,2859,7442,12839
262,6072,2818,3140,7173,13330
0,6439,2333,2960,7440,12978
439,5813,2152,1838,7401,13141
511,6304,2500,2783,7043,12795
770,6277,2329,2932,7131,12911
62,5981,2426,2654,7499,12703
221,5397,3111,2735,7351,13098
248,5934,2922,3256,6898,13066
747,6164,2424,2886,7586,13057
448,6082,2270,2362,7609,13025
720,6051,2370,3544,7262,13634
276,6091,2226,2645,7310,13604
680,6032,2689,3157,7949,12733
530,6050,2434,2647,6652,13030
0,6541,2268,2988,7387,12216
500,6265,2589,2536,7476,12799
366,6020,2374,2727,7210,12918
775,6106,2325,2881,7288,12804
349,6184,2449,2942,7090,12920
309,6210,2253,2814,6754,13108
690,6232,2438,2980,7339,13411
609,5317,2756,2651,7242,13236
1672,6100,1975,2366,7386,13049
0,5984,2920,2608,7026,13347
519,6035,2288,2907,7280,13159
446,5945,0,2788,7406,13463
306,6162,2407,3500,7306,13110
391,6094,2388,2890,7525,13465
440,5860,2306,1964,7621,13069
144,6464,1860,2559,7373,13223
620,5768,2364,2725,6634,13076
507,5697,2309,3101,7496,13063
216,5776,1744,2467,7405,13194
511,6048,2344,1824,7371,12947
170,5912,2180,2632,7436,13091
619,5960,2493,2993,7179,13316
511,5885,2394,2833,7707,12877
502,6208,2355,2606,7262,12824
173,6048,2132,2695,7024,13207
136,6292,2207,2437,6603,13585
511,6296,2530,2932,7188,12752
778,6160,1580,2998,7414,12677
342,5780,2328,1517,6773,13033
848,6234,2400,3000,7435,13324
420,6062,2372,2729,7407,12360
511,5867,2240,2782,7058,13323
565,5908,2559,3074,7631,12651
83,5861,2110,2289,7196,13452
534,5983,2149,2852,7104,13088
572,6821,2412,3036,6721,11685
679,6388,2568,2722,7221,13003
40,5922,2312,2941,7531,13279
683,5882,2220,2641,7655,12970
0,5659,2184,2885,4660,12979
1272,5915,2677,2658,7347,13275
128,6849,2120,2309,7324,13117
0,5733,2246,2648,7304,13279
70,6026,1942,2858,7467,12920
616,6216,2650,3048,7304,12774
99,7091,2149,2843,7040,13091
448,6562,2186,2786,6375,13221
640,6464,2559,2984,7204,12799
511,6443,2571,3547,7082,12888
0,6003,2416,1472,7452,13214
476,6252,2268,3584,7452,12821
497,5759,4546,3579,7288,13227
