Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
753,9281,3703,6042,10150,15667
709,9316,4465,3904,10807,15956
369,8925,4242,4534,10455,15077
996,9662,3491,3856,10462,15544
1061,8124,4114,4040,9709,15753
1077,9238,3961,4273,10439,15380
884,8985,3811,3712,10943,15383
695,9102,3981,4317,10289,15611
1068,9360,4311,4548,9498,15364
868,9024,3892,4636,10540,15198
882,8952,3735,3724,10489,15096
1429,9516,3529,4102,10528,15637
1258,9453,4239,4432,10594,15368
617,9351,3849,4205,10304,13448
1160,9514,4216,4487,10804,15381
1878,9050,4583,4050,10560,15712
908,9189,4533,4384,10678,15918
986,9280,4116,4228,10751,15318
1476,9323,3892,3945,10454,15880
1324,9376,3327,3810,10553,15680
1096,9094,3723,4358,10751,15564
568,9268,3621,4112,10267,15736
668,9426,3533,4052,9565,15825
1104,9094,4041,4481,10079,18025
1390,9351,3986,4490,10523,14900
576,8947,2757,4209,10689,14568
1179,8804,4200,4568,10440,15003
1124,8580,3864,4517,10382,15877
541,9036,3742,4249,10129,15016
1097,9017,3942,3972,9675,15843
686,9165,3978,4198,10065,14127
1218,8897,3537,4180,10751,15469
975,9023,3970,4395,10372,14936
1186,9337,4162,4244,10256,15451
767,9282,3388,4337,10654,14795
766,9426,3531,3962,10517,15668
1431,9178,3988,4408,10597,15180
858,8992,6052,3967,9015,15860
637,8828,3992,4338,10448,15446
0,9318,3624,4212,10652,15220
1005,9322,4337,4456,10505,15025
142,9167,3812,4342,9248,15818
1389,9234,3252,3837,10453,15102
720,9228,3880,4124,10298,14988
1088,9101,4312,4355,10476,15549
1195,9834,3672,4191,10341,15377
950,9176,3782,3812,10744,15528
539,9792,3762,4191,11032,15690
1120,9628,3692,4352,10620,15311
1075,9177,3946,2124,9763,15509
519,9265,4335,4195,10395,15525
1066,9672,3622,4307,10697,15233
169,9020,3740,3752,10712,15673
1116,8703,3991,4387,10294,15406
1185,9038,4535,4362,9705,15368
798,9285,4337,4058,10398,15540
820,8980,3747,4541,10751,15308
1245,9448,4414,4387,9911,15331
995,9248,3827,4178,10085,15522
1138,8873,4010,4416,11066,15396
723,9010,4462,3824,10509,15801
730,9187,3907,4580,10351,15217
1242,9362,4113,4352,10417,15397
1100,9102,3884,4259,10836,15713
786,9407,3354,4421,10752,15186
756,9085,3659,4431,10756,15452
1156,9276,4950,4478,9602,15571
990,9429,3323,4453,10608,15108
987,9238,4428,4307,9925,15796
1032,9031,3732,4928,10382,15569
1049,9009,3358,3856,10571,15646
537,8703,3649,3928,10010,15718
1192,8578,3833,4607,11152,15387
823,9012,3670,4256,10344,15548
1124,9769,3987,4544,10348,15040
647,9241,3802,4138,10580,15724
