Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
560,5573,2246,2416,7545,12581
522,5762,2620,2782,7454,12552
378,5424,2185,2384,7305,12855
336,5708,2189,2369,7529,12799
0,5366,3085,2588,7422,12896
301,5389,2261,2291,7634,12744
859,6014,1849,2347,7524,12407
494,6081,2443,2849,7545,12376
246,5576,2223,2420,7270,12801
483,5973,1974,2393,7335,12647
716,5558,2317,2692,7420,12466
252,4912,1934,2376,7756,12797
0,5544,1580,2504,7256,12789
192,5716,1996,2559,7394,12882
500,5914,2284,2586,7327,12552
158,7227,2637,2301,7545,13375
0,5630,2581,2729,7620,12243
438,5714,2387,2512,7302,12841
443,5366,1664,2563,7844,12638
313,5527,2592,2628,7745,14160
310,6488,1874,2428,7713,12799
832,5270,2720,1967,7177,13185
499,5542,2101,2438,7967,12596
85,5836,2147,2620,7379,12886
443,5401,2368,2545,7404,13067
172,5593,2570,2634,8300,12658
511,5067,2431,2827,7416,12450
620,5261,1955,2502,7504,12996
1072,5389,3152,2342,7198,12948
423,5814,2512,2631,7435,12494
93,5285,623,991,8049,12922
507,5348,1917,2320,7518,12675
174,5462,2666,3464,7434,13272
363,5170,2114,3308,7453,12889
540,5568,2051,2331,7452,12857
458,5631,2559,2639,8858,12625
352,5266,1997,2435,7776,12690
255,4488,2052,2402,7920,12733
522,5364,1849,2402,7802,12568
0,5859,2538,2593,7619,13478
563,5726,2546,2679,7776,13128
172,5413,1759,2292,7362,12480
215,5627,2053,2812,7666,12326
102,5766,2308,2758,7632,12356
266,5455,2245,2441,7800,12596
0,5827,2393,2559,7381,12581
310,5712,1957,1662,7401,12570
445,5682,2251,2323,7356,12753
1059,5638,2228,1257,7594,12543
499,5703,2614,2514,7670,12825
658,5824,2576,2765,7333,12559
490,5781,2601,2674,8117,12635
549,5848,2490,2710,7264,12580
491,5681,3097,2664,6770,12796
528,5577,2312,2637,7277,12566
504,5720,2413,2552,6926,12765
104,5912,1762,2368,7520,12806
405,5528,2307,2247,7719,13404
460,5952,2221,2554,7370,12628
107,5341,2254,2691,7604,12652
396,5980,2163,2665,7364,12537
502,5301,1937,2581,7612,12564
511,5874,2396,2620,7568,12431
526,5488,2607,2836,7675,12476
174,5577,2246,2504,7415,12543
74,5058,1651,2528,7679,12773
347,5508,2112,2307,7726,13008
247,5397,2185,2816,7618,12740
463,5631,2120,2342,7712,12650
509,5847,2502,2603,7244,12672
741,5442,2148,2504,7676,12799
462,5765,2318,2761,7441,12404
421,5505,1400,2187,7289,13057
52,5959,2172,2300,7471,12233
612,5631,1792,2521,7597,12590
498,5671,2798,2442,7709,12867
121,5529,2385,2560,7349,12570
565,5403,2383,2940,7610,12737
369,4024,2186,2946,7876,12542
331,5631,2559,2608,8560,12586
0,5459,2507,2727,7331,12529
511,5609,2442,2559,7328,12669
117,5418,1984,2252,7679,12687
627,5775,2441,1958,7752,12617
177,5336,1851,2136,7744,12844
0,5332,2192,2304,7497,12710
729,6440,2404,2799,7526,12327
44,5652,2559,2732,7340,12521
1290,5515,1806,2275,7592,12648
251,6675,2151,2395,7428,12760
283,5508,2559,1846,7875,13000
276,5416,2476,2537,8050,12599
264,5534,2314,2520,7801,14119
392,5677,1952,2820,7496,12711
261,3725,1789,2300,7716,12859
