Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,134,0,2655,9532,12469
0,80,0,2656,9556,12281
0,0,0,2580,9500,12405
0,0,0,2301,9269,12582
0,0,0,3264,9210,12355
0,0,0,2731,9337,12631
0,0,0,3567,9488,12582
0,0,0,2670,9180,12470
0,0,0,2422,9775,12433
0,0,0,2918,9354,12828
0,0,0,2766,9285,12172
0,0,0,2752,9386,12124
0,0,0,2608,9557,12386
0,0,0,2758,9048,12209
0,0,0,2370,9346,12543
0,0,0,2791,9292,11995
0,0,0,2753,9519,12258
0,0,0,1757,9424,12612
0,0,0,2752,9297,12200
0,0,0,2583,9583,12372
0,0,0,2792,8475,12251
0,64,0,2504,9357,12587
0,0,0,2614,9550,12461
0,0,0,2496,9336,12697
0,103,0,2886,8505,12466
0,0,0,2768,9547,13323
0,0,0,2464,10263,12121
0,0,0,2757,9509,12403
0,22,0,2933,9316,12232
0,0,0,2331,9577,12666
0,0,0,2756,9621,12322
0,0,0,3060,9583,12424
0,0,0,2813,9424,12519
0,0,0,2945,9514,12723
0,0,0,2611,9140,11842
0,0,0,2748,9352,12082
0,0,0,2580,9283,12692
0,0,0,2411,9408,12480
0,0,0,2565,9381,12548
0,0,0,2645,9956,12402
0,0,0,2805,9461,12356
0,0,0,2272,9554,12525
0,2781,0,3024,9237,12188
0,0,0,2632,9903,12308
0,0,0,2497,9507,12586
0,0,0,2705,9304,12169
0,602,0,2643,8869,12420
0,0,0,2833,9430,12381
0,0,0,2434,9251,11977
0,0,0,2674,9682,12508
0,0,0,3128,10013,12240
0,0,0,2639,9115,12610
0,0,0,2135,9464,13077
0,0,0,2704,10089,12157
0,0,0,2584,9552,12613
0,0,0,2518,9705,12504
0,0,0,3071,9296,12544
0,0,0,2979,9240,12644
0,120,0,2766,9528,12472
0,0,0,2759,9393,12110
0,0,0,2410,9404,12232
0,0,0,2923,10071,12019
0,960,0,2729,9063,12511
0,0,0,2676,9752,12251
0,0,0,3797,9432,12599
0,0,0,2890,9504,12300
0,0,0,2580,9317,12121
0,0,0,2489,9616,11597
0,0,0,2496,9559,12324
0,0,0,2756,9375,12293
0,0,0,2395,9321,12552
0,0,0,2666,9457,12296
0,0,0,2558,9552,12342
0,0,0,2519,9428,12371
0,0,0,2944,9347,12992
0,0,0,2648,9288,12528
0,0,0,2536,8539,12417
0,0,0,2151,9417,12425
0,188,0,2695,9550,12479
0,0,0,2758,9413,12132
0,0,0,2732,9737,12300
0,0,0,2083,9247,12582
0,24,0,2908,9516,12287
0,0,0,2333,9387,12453
0,0,0,2852,9267,11916
0,0,0,2680,9167,12285
0,50,0,2886,9354,12556
0,0,0,2501,9342,13299
0,3,0,2887,9416,12396
0,81,0,2608,9537,12158
0,0,0,2680,9915,12380
0,246,0,2641,9553,12465
0,0,0,2525,9555,12050
0,0,0,2644,9757,12393
0,210,0,2678,8952,12274
0,0,0,2501,9684,12393
0,113,0,2574,9189,12330
0,253,0,2696,9513,12398
0,72,0,2708,9193,12378
0,0,0,2631,9750,12320
0,0,0,2943,9431,12031
0,0,0,2066,9369,12591
0,0,0,2712,9342,12270
0,696,0,2637,9475,12298
0,0,0,2628,9622,12562
0,0,0,2773,7110,12300
0,0,0,2416,9653,12590
0,0,0,2484,9234,12419
0,136,0,2068,9318,12372
0,276,0,2044,9344,11528
0,368,0,2092,9279,12459
0,0,0,2646,9120,12264
0,115,0,2645,9600,12361
0,0,0,2624,9454,12501
0,199,0,2902,9436,12443
0,0,0,2638,9203,12336
0,16,0,2656,8776,12397
0,543,0,2469,8811,12335
