Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6
0,22895,669,2654,8285,11622
0,22679,430,2506,8225,12844
0,22537,0,1355,8468,11697
0,22791,863,2610,8200,12533
548,22335,258,2449,7520,12317
0,22685,522,2544,8081,11099
0,22370,195,2358,7913,11880
0,22854,1901,2559,8157,12095
0,22667,124,1998,8171,12300
0,22996,428,2478,8193,11721
0,22888,211,2296,8442,11892
0,22453,151,2301,8128,12040
0,22548,448,3146,8157,12204
0,22610,460,2336,8248,11881
0,22488,300,2266,8031,12077
0,22283,101,2260,7703,11953
0,22951,396,2372,8283,11907
0,22650,400,2307,8191,10839
0,22460,60,2196,8191,12151
0,22933,452,2245,8356,11870
0,22580,0,2026,8257,12488
64,22682,680,2410,8516,12084
0,22916,429,2508,8395,11909
0,22884,17,2625,8435,11952
0,22908,574,2408,8367,12305
0,22622,93,2082,8281,12014
104,22648,0,2456,8171,11924
0,22337,0,2220,8406,11970
0,22630,216,2071,8446,11893
0,23009,393,2339,8358,11952
0,22584,0,2178,8191,12132
0,22721,440,1346,8292,11815
0,22721,261,2356,8695,11939
0,22841,593,2597,8427,11864
0,22562,353,2273,8023,12164
0,23004,442,2516,8465,11986
0,22965,114,2294,7680,12016
0,22930,624,2731,8258,12591
432,22660,276,2406,8200,12220
0,22982,449,3304,8264,11752
0,22926,786,2394,7908,11772
0,22659,265,2294,8060,11849
0,22697,421,2312,8028,11837
0,22944,258,2594,8236,11902
0,22801,253,2271,8428,12096
0,22817,244,2344,8350,11792
0,22806,0,2177,8590,12141
0,22476,361,2329,8337,11969
0,22539,279,2208,8106,12108
0,22802,297,2332,8116,12114
0,22999,0,2441,8361,11817
0,23952,455,2488,8219,11658
0,21675,714,2592,8980,11902
0,22662,292,2276,8088,12242
0,23127,440,2404,8425,11961
0,22689,22,2061,8148,12034
0,22576,50,2187,8565,12040
0,22871,462,2654,8358,12269
0,23635,44,2117,8372,12114
0,24142,145,2302,8524,11980
0,23791,576,2517,8308,12437
0,23149,392,2541,8432,11322
0,22673,0,2707,8093,12405
43,22872,656,2184,8414,12105
0,22815,476,2583,8105,10163
0,22911,186,2422,8390,12122
0,22672,492,2501,8809,11900
0,22648,262,2418,8603,12074
0,22584,326,2651,7896,11978
0,22780,232,2344,8091,11827
0,22612,210,2166,8358,12196
0,22226,262,2298,8116,12180
0,22414,84,1974,8099,12257
0,22271,295,3196,8148,12157
0,22539,200,2152,8308,12485
0,23452,379,2425,8248,11976
0,22191,291,2279,8020,12045
0,22402,487,2594,8317,12219
0,22110,26,2241,8093,12080
0,22270,211,2529,7817,11892
0,22990,416,2610,8321,12037
0,22474,292,2270,7642,11684
0,22337,81,2237,9130,12058
0,22336,249,2345,8106,11840
0,22572,452,3427,8164,11284
0,23477,669,2625,8324,11957
0,22327,585,3249,7853,12248
0,22321,450,2497,8302,11844
0,22414,221,2097,8559,11848
0,22411,408,2669,8108,12548
0,22630,388,2496,8478,11776
0,22539,452,2481,8004,11765
0,22821,0,2502,8310,11968
0,22243,0,2208,8291,12066
0,22135,314,2413,8065,11997
0,22231,260,2370,8396,11886
0,22128,0,2359,8018,12195
0,22424,348,2486,7982,12008
0,22314,458,2559,8178,12176
0,22490,389,2620,8169,12802
0,23016,748,3053,8053,10476
0,22907,116,2391,7908,12024
0,22592,403,2195,8398,12106
0,22108,0,2592,8093,11941
117,22596,524,2531,8149,11745
0,22375,504,2532,8112,11342
0,22557,148,2342,8444,11987
109,22021,69,2924,8072,11932
2291,22045,896,2506,8232,12212
0,22125,67,2021,8227,12080
0,22056,16,2135,8150,12194
0,21864,273,2359,8168,12057
0,22384,0,2129,8256,12168
0,22212,466,2578,8191,12325
0,22510,0,2360,7922,11809
0,21757,0,2196,8036,12008
0,22117,255,2631,8004,11660
0,22362,299,2376,8281,11955
0,21896,172,2210,7738,12089
0,21693,132,2134,8166,11981
0,22153,503,2611,8235,11661
0,21767,232,2257,7992,11731
0,22360,220,2244,8165,12098
0,21865,62,2194,8417,11999
0,21963,86,2317,8588,11800
0,22827,304,2421,8056,11690
0,22246,168,2125,7493,12160
0,22321,136,2486,7894,11937
0,21988,360,2414,8280,11700
0,21939,332,2815,8277,11817
0,22099,192,2647,8333,11795
0,22031,471,2425,7879,11742
0,21957,0,2120,7896,12274
0,22108,228,2630,8252,11871
0,21880,48,2370,8191,12229
0,21893,449,2628,8366,11954
0,21605,0,2240,8289,12056
0,21780,0,2104,8224,12056
0,21955,403,2292,8515,11946
0,21642,144,2353,7976,11915
0,21772,1040,2436,8415,11882
0,21657,515,2815,8232,11356
0,21282,121,2544,8147,11642
0,21952,504,2549,8234,11578
0,21861,255,2281,8367,11807
0,21887,96,2213,8053,11914
0,21702,408,2581,8220,12212
0,21628,0,2653,8152,12237
0,21976,301,2357,8412,12679
0,21622,326,2632,8164,12519
0,21754,141,2434,8006,11977
0,21898,396,2784,8491,11958
0,22000,393,2584,8433,11685
0,21611,0,2181,8214,12048
0,21842,340,2453,7842,11636
0,21586,786,2943,8080,12227
0,21749,444,2529,8100,11055
0,21708,0,2064,8385,12182
0,21409,42,2328,8177,11856
0,21957,78,2450,8312,11875
0,22474,78,2339,7954,11944
0,22085,152,2118,8488,12123
0,21450,140,2399,8016,12211
0,21837,472,1818,8398,12380
0,21718,403,2457,5176,11807
0,21758,0,2632,8348,11901
0,21753,330,2001,8209,11754
0,21041,0,2335,8111,12061
0,21244,13,2496,8228,11732
0,21526,94,2281,7936,12116
0,21333,72,2642,8386,11881
0,21425,1254,2152,8191,12172
0,21564,0,2047,8267,12170
0,21681,74,2635,8240,11625
0,21927,98,2096,8571,12064
0,21837,352,2541,8401,11090
0,21876,0,2433,8393,12034
0,21640,92,1834,7960,11893
0,21301,0,2288,7874,12153
0,21408,832,2080,8191,12102
0,22003,309,2533,8261,11888
0,21796,136,2440,8596,11817
0,21889,207,2505,8418,11954
0,21572,0,2178,8214,12196
0,21760,334,2549,8337,12599
0,21622,10,2037,8435,12126
0,21178,0,2856,8202,12030
0,21555,7,2522,8153,12359
0,21711,241,2147,7929,11968
0,21432,0,2137,8184,12134
0,21710,240,2112,8005,12135
588,21641,0,2441,7990,11840
0,21270,161,2410,7802,12063
0,21500,0,2260,9388,11889
0,21558,188,2482,8188,11731
0,21328,518,2769,8188,12138
0,21364,151,2346,7961,11188
0,21515,138,2439,9557,11999
200,21544,64,2848,8142,12184
0,21873,467,2557,8191,11937
0,21774,145,2399,8037,12096
0,21724,500,2586,8230,12155
0,21741,396,2490,8219,11775
0,21581,51,2199,8533,11954
0,22243,359,2320,8063,12070
0,22948,245,2712,8225,12031
0,21736,56,2352,8444,11924
0,20997,0,2414,8022,11873
0,21437,0,2206,8331,12008
0,21937,94,2356,8330,11904
0,21313,296,2369,8600,11899
0,21080,412,2466,8091,12150
0,21148,4,2097,8103,11915
0,21318,136,2547,7953,11907
0,21177,0,2061,8052,12187
0,21607,20,2290,8277,12168
0,21713,159,2344,8178,11888
0,21502,58,2221,8058,12021
0,21481,253,2471,8240,11792
0,21624,32,2285,8214,12054
0,21416,0,2278,8190,11968
0,21272,144,2394,8101,12212
0,21777,514,2839,8358,11951
0,21274,78,2128,8094,12306
0,21565,0,2372,8575,12068
0,21361,0,1700,8516,12007
0,21544,304,2517,8082,11901
0,21508,232,2466,8920,11932
0,21504,278,1769,8303,11567
0,21229,1040,2096,8196,12091
0,21633,458,2721,8336,11866
0,21576,0,2153,8216,12133
0,21679,208,2375,8397,11933
0,21209,138,2244,8180,12012
0,21228,788,2474,8008,12050
0,21621,107,2339,8689,11864
0,21727,57,2292,8334,11825
0,21667,0,2300,8520,12129
0,21414,206,2497,8096,11580
0,21730,101,2051,8532,12214
0,21732,136,2025,8442,11174
0,21473,232,2596,8190,11626
129,21754,569,2869,8251,12108
0,21316,255,2465,8202,11730
0,20621,0,2169,8191,11624
0,21537,381,2548,7945,11771
0,21608,279,2655,8402,16088
0,21270,0,2216,8118,11685
