H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.8185377343476463,250.33838367762675,104.64742018652322,0.4108319622198765,2.872478816839948,9.69957016386969,3.0,250.0,108.0,3.0,250.0,109.0
