H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.992997421778018,252.17551007416367,121.25855428589617,0.12392386696019082,2.0020857268859724,8.93006948083316,3.0,253.0,124.0,3.0,253.0,125.0
