H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.0013050259413694,253.4932361460356,151.10144189451572,0.06553983725873777,1.7602406241865591,5.19839310065585,3.0,255.0,153.0,3.0,255.0,153.0
