H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.2717000350128913,246.0628640544928,66.87589521596588,0.5795724877541719,4.64591968906112,8.674868639972278,3.0,247.0,68.0,3.0,248.0,69.0
