H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.8594709870452304,252.70229493586274,152.8635770442754,0.34954973073088286,1.5220199014182938,3.719632543626512,3.0,253.0,153.0,3.0,253.0,156.0
