H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.762071489957666,247.88324792309896,91.41900881688258,0.5433957843637284,2.4554326028856286,11.367924050690222,3.0,248.0,94.0,3.0,247.0,101.0
