H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.13890568800331,247.42919438520545,89.17605118248082,0.4648251016726009,3.0185464768046124,8.039280912459477,3.0,247.0,89.0,3.0,246.0,90.0
