H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.0057930419836394,252.02886972021517,121.39809657191967,0.2065999187586611,1.919791701487357,10.484588599866374,3.0,253.0,125.0,3.0,253.0,130.0
