H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.9986949740586306,252.0194480695165,143.91046248846166,0.1858355152885595,1.7200927404725894,9.335397222228565,3.0,252.0,148.0,3.0,253.0,152.0
