H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.7858802559124043,246.4738199064201,86.10978132858007,0.6283204762528598,2.4983360701090125,4.980859609125226,3.0,246.0,87.0,3.0,246.0,85.0
