H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.9935703599961805,250.31607091701946,125.02797848298692,0.2403405886890602,2.053302133069768,14.202658492037749,3.0,251.0,132.0,3.0,251.0,135.0
