H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
2.9978355667313874,253.74364197727346,156.7052551166566,0.04647383397146541,1.2390504961724527,4.350919715139667,3.0,253.0,157.0,3.0,255.0,153.0
