H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.387847343794761,251.52264697456792,116.43626062322946,0.4906523760602706,2.6537886339629226,12.94069179260177,3.0,251.0,122.0,3.0,251.0,128.0
