H_mean,S_mean,V_mean,H_std,S_std,V_std,H_median,S_median,V_median,H_mode,S_mode,V_mode
3.1032561988732215,250.34650030238407,102.27816150491772,0.3285419368468838,3.015176775734834,8.233896450517646,3.0,250.0,105.0,3.0,250.0,105.0
